5387.80918 17.364 0.014
5388.46914 17.513 0.016
5388.50676 17.545 0.014
5388.56664 17.536 0.013
5388.67908 17.576 0.013
5388.76573 17.604 0.014
5388.80902 17.601 0.016
5389.46717 17.117 0.014
5389.50607 17.150 0.012
5389.54455 17.145 0.010
5389.65186 17.200 0.010
5389.75702 17.203 0.012
5389.79629 17.254 0.015
5389.83585 17.252 0.013
5390.53932 17.446 0.014
5390.58504 17.436 0.016
5390.67075 17.463 0.015
5390.72045 17.502 0.012
5390.75870 17.457 0.011
5390.79652 17.483 0.013
5391.47145 17.655 0.021
5391.53056 17.626 0.015
5391.56790 17.606 0.017
5391.65144 17.593 0.014
5391.75856 17.530 0.015
5391.82019 17.429 0.015
5392.46759 17.264 0.014
5392.50542 17.277 0.012
5392.54442 17.298 0.012
5392.62834 17.302 0.010
5392.73796 17.325 0.010
5392.79768 17.333 0.012
5392.83520 17.348 0.017
5393.65227 17.532 0.015
5393.69069 17.509 0.014
5393.72862 17.535 0.017
5393.77412 17.556 0.017
5393.81199 17.541 0.020
5395.80949 17.437 0.018
5396.52650 17.594 0.019
5396.60076 17.649 0.016
5396.66389 17.609 0.016
5396.77094 17.615 0.013
5396.80908 17.657 0.021
5397.61959 17.263 0.016
5397.66426 17.291 0.014
5397.70206 17.276 0.014
5402.64042 17.203 0.017
5402.65695 17.211 0.016
5403.49325 17.425 0.013
5403.53041 17.408 0.012
5403.56793 17.432 0.013
5403.60841 17.459 0.014
5403.64776 17.447 0.014
5403.68583 17.445 0.014
5403.72679 17.442 0.015
5403.76458 17.438 0.020
5404.46850 17.624 0.019
5404.50641 17.617 0.015
5404.54421 17.607 0.016
5404.58202 17.601 0.017
5404.62520 17.592 0.015
5404.66462 17.627 0.015
5404.70355 17.559 0.017
5404.74304 17.499 0.017
5404.78684 17.432 0.020
5405.64154 17.297 0.014
5405.68137 17.300 0.014
5405.71923 17.319 0.013
5405.75680 17.330 0.014
5405.79438 17.371 0.019
5407.49599 17.259 0.013
5407.53401 17.160 0.012
5407.57230 17.160 0.013
5407.61295 17.103 0.012
5407.65116 17.113 0.011
5407.69019 17.148 0.012
5407.72824 17.160 0.013
5407.76621 17.203 0.013
5408.52023 17.372 0.015
5408.56752 17.398 0.015
5408.60754 17.414 0.013
5408.64587 17.390 0.014
5408.68460 17.419 0.014
5408.72250 17.432 0.016
5408.76023 17.400 0.018
5409.47027 17.552 0.017
5409.50804 17.589 0.015
5409.59476 17.624 0.012
5409.70129 17.635 0.015
5409.76243 17.676 0.018
5410.47113 17.187 0.013
5410.51278 17.210 0.011
5410.59790 17.232 0.010
5410.70473 17.303 0.012
5410.76668 17.298 0.013
5411.48896 17.454 0.011
5411.52687 17.483 0.011
5411.63373 17.491 0.011
5411.74160 17.487 0.013
5412.51134 17.558 0.014
5412.55080 17.500 0.014
5412.59102 17.409 0.015
5412.62943 17.374 0.013
5412.67271 17.278 0.012
5412.73356 17.196 0.012
5413.49242 17.318 0.011
5413.55313 17.320 0.011
5413.66017 17.339 0.009
5413.74462 17.395 0.011
5414.47284 17.546 0.013
5414.51059 17.556 0.012
5414.59583 17.577 0.012
5414.70747 17.621 0.013
5416.63038 17.437 0.014
5416.68548 17.430 0.014
5418.54755 17.275 0.009
5418.59763 17.282 0.009
5418.64776 17.328 0.010
5418.69717 17.325 0.011
5421.50575 17.371 0.012
5421.54891 17.383 0.011
5421.56546 17.417 0.011
5421.61019 17.394 0.011
5421.65313 17.425 0.012
5421.69555 17.445 0.012
5422.48974 17.566 0.016
5422.53047 17.610 0.016
5422.62900 17.619 0.012
5422.75679 17.643 0.019
5423.51306 17.208 0.009
5423.58468 17.228 0.010
5423.69254 17.271 0.013
5425.52139 17.523 0.012
5426.48807 17.349 0.024
5426.52750 17.343 0.024
5430.47474 17.578 0.022
5430.51350 17.606 0.018
5430.55959 17.616 0.017
5430.59763 17.594 0.016
5430.63666 17.616 0.018
5431.47565 17.262 0.015
5431.51438 17.298 0.012
5431.55467 17.275 0.012
5431.59242 17.317 0.012
5431.63389 17.310 0.016
5431.67305 17.298 0.018
5432.54548 17.463 0.019
5432.65104 17.523 0.020
5433.62940 17.116 0.012
5433.67492 17.151 0.014
5434.50557 17.379 0.014
5434.55086 17.393 0.014
5434.58930 17.413 0.014
5434.63652 17.414 0.014
5434.67895 17.404 0.016
5435.47787 17.554 0.016
5435.51785 17.610 0.016
5435.56298 17.603 0.016
5435.63384 17.607 0.015
5435.68206 17.619 0.016
5436.47574 17.181 0.014
5436.54285 17.232 0.012
5436.66003 17.268 0.012
5437.49841 17.470 0.013
5437.62199 17.490 0.012
5438.51090 17.529 0.015
5438.57316 17.401 0.014
5438.65099 17.245 0.011
5438.68862 17.186 0.011
5439.52063 17.342 0.015
5439.56693 17.340 0.013
5439.60440 17.401 0.015
5439.64256 17.356 0.015
5443.49609 17.624 0.017
5443.53503 17.625 0.016
5443.58089 17.616 0.015
5443.61870 17.616 0.016
5443.66110 17.579 0.014
5444.48441 17.268 0.013
5444.53449 17.308 0.013
5444.59109 17.294 0.012
5444.63315 17.334 0.013
5444.67127 17.330 0.016
5445.53703 17.499 0.014
5445.64092 17.530 0.013
5445.68006 17.541 0.013
5446.51547 17.158 0.011
5446.56125 17.111 0.010
5446.60107 17.134 0.011
5446.64029 17.123 0.011
5447.48776 17.379 0.011
5447.53100 17.411 0.012
5447.57026 17.412 0.012
5447.63569 17.415 0.014
5448.50832 17.632 0.016
5448.54703 17.608 0.015
5448.56181 17.594 0.015
5448.66308 17.619 0.019
5449.50309 17.240 0.013
5449.61735 17.276 0.012
5450.50599 17.466 0.014
5450.54362 17.494 0.015
5450.58690 17.456 0.014
5450.63182 17.519 0.018
5451.63095 17.359 0.010
5453.47568 17.510 0.032
5453.54121 17.534 0.025
5453.65853 17.563 0.023
5457.47452 17.265 0.016
5457.54227 17.275 0.010
5457.59897 17.301 0.012
5458.47602 17.454 0.023
5458.52487 17.497 0.020
5458.58336 17.516 0.016
5459.49169 17.131 0.012
5459.54618 17.106 0.011
5459.59036 17.126 0.011
5460.48165 17.406 0.019
5462.47773 17.227 0.020
5462.53116 17.223 0.012
5462.62159 17.294 0.017
5463.50192 17.500 0.014
5463.54398 17.473 0.014
5464.49217 17.478 0.014
5464.53397 17.437 0.013
5465.50788 17.371 0.016
5467.48107 17.129 0.015
5468.55061 17.461 0.018
5469.60543 17.573 0.015
5471.51534 17.504 0.015
5471.58377 17.497 0.014
5472.54340 17.130 0.013
5472.54945 17.114 0.013
5473.49911 17.377 0.015
5476.49032 17.465 0.018
5477.53733 17.388 0.015
5479.50653 17.553 0.017
5480.48841 17.153 0.015
5480.55745 17.165 0.015
5481.52814 17.455 0.020
5483.51688 17.307 0.025
5486.49655 17.441 0.021
5487.54293 17.587 0.020
5488.53012 17.241 0.015
5489.51650 17.451 0.020
5490.51665 17.449 0.024
5492.50211 17.538 0.027
5494.52675 17.464 0.023
5595.86387 17.449 0.016
5596.85861 17.623 0.017
5597.85811 17.287 0.012
5598.85338 17.535 0.013
5599.85414 17.121 0.010
5600.85062 17.399 0.013
5601.88615 17.665 0.020
5602.85867 17.257 0.014
5604.86694 17.299 0.014
5605.86501 17.365 0.010
5606.86274 17.581 0.014
5607.86594 17.172 0.010
5608.85911 17.461 0.016
5610.88722 17.312 0.013
5612.86163 17.114 0.011
5614.84706 17.580 0.016
5615.85538 17.249 0.011
5616.84754 17.448 0.016
5620.81205 17.169 0.012
5621.83898 17.465 0.012
5622.87358 17.590 0.011
5624.83191 17.525 0.013
5625.81114 17.114 0.010
5626.80149 17.390 0.016
5627.83542 17.640 0.013
5628.84616 17.263 0.010
5629.81434 17.532 0.013
5630.79175 17.385 0.011
5631.79753 17.356 0.017
5632.82678 17.578 0.014
5633.78248 17.169 0.009
5634.83889 17.453 0.013
5635.84628 17.596 0.015
5637.79983 17.515 0.016
5638.78624 17.108 0.012
5639.78180 17.383 0.013
5639.85754 17.407 0.011
5640.78645 17.613 0.019
5640.82477 17.634 0.016
5640.87244 17.606 0.014
5640.91334 17.566 0.020
5641.77926 17.220 0.011
5641.82164 17.246 0.011
5641.85984 17.281 0.011
5641.90448 17.296 0.012
5642.78157 17.501 0.014
5642.84059 17.446 0.013
5642.90047 17.486 0.015
5643.75611 17.465 0.015
5643.79430 17.380 0.014
5643.85416 17.264 0.010
5643.89501 17.184 0.010
5644.76004 17.397 0.034
5644.81347 17.368 0.013
5644.87124 17.342 0.012
5647.76726 17.452 0.013
5647.85069 17.450 0.012
5647.86732 17.460 0.013
5647.88331 17.471 0.014
5647.90114 17.470 0.016
5648.74585 17.641 0.018
5648.80837 17.606 0.012
5648.85239 17.590 0.011
5648.89561 17.575 0.013
5649.75165 17.313 0.010
5649.79083 17.294 0.009
5649.85827 17.341 0.010
5649.89678 17.343 0.010
5650.74200 17.510 0.012
5650.78271 17.516 0.010
5650.84507 17.547 0.011
5650.88925 17.518 0.013
5651.76436 17.108 0.009
5651.80703 17.114 0.009
5651.87765 17.137 0.010
5652.74445 17.396 0.011
5652.80589 17.404 0.010
5652.84819 17.430 0.010
5653.77283 17.618 0.011
5653.90196 17.639 0.011
5654.77425 17.211 0.010
5654.82449 17.264 0.010
5654.86604 17.272 0.009
5654.91906 17.296 0.013
5655.76581 17.498 0.013
5655.80383 17.496 0.012
5655.84200 17.485 0.010
5655.88898 17.515 0.012
5656.78386 17.357 0.010
5656.82747 17.307 0.009
5656.87183 17.197 0.009
5657.77515 17.368 0.009
5657.81386 17.353 0.009
5657.85926 17.392 0.010
5657.90390 17.369 0.011
5658.76894 17.569 0.014
5658.81018 17.592 0.014
5658.86713 17.586 0.013
5658.90861 17.580 0.014
5659.72394 17.155 0.009
5659.76148 17.162 0.009
5659.80080 17.189 0.009
5659.83975 17.220 0.010
5659.88880 17.218 0.009
5659.93069 17.238 0.018
5660.76227 17.417 0.012
5660.80271 17.448 0.011
5660.85908 17.430 0.013
5660.91748 17.460 0.014
5662.75358 17.327 0.013
5662.79385 17.306 0.010
5662.85394 17.318 0.010
5662.89521 17.335 0.010
5663.75182 17.509 0.012
5664.75775 17.087 0.011
5664.80027 17.104 0.009
5664.86002 17.119 0.011
5664.90390 17.172 0.009
5665.72117 17.392 0.013
5665.76650 17.401 0.013
5665.83686 17.406 0.010
5665.88370 17.416 0.011
5665.92389 17.427 0.011
5667.76059 17.249 0.010
5667.81253 17.261 0.010
5667.85477 17.272 0.009
5667.90820 17.261 0.009
5668.73812 17.485 0.015
5668.81464 17.513 0.013
5668.87369 17.484 0.014
5668.91386 17.513 0.015
5669.76206 17.374 0.013
5669.80198 17.312 0.012
5669.85225 17.248 0.011
5669.90366 17.118 0.011
5670.73765 17.319 0.019
5670.77657 17.344 0.012
5670.84037 17.397 0.015
5670.88280 17.370 0.013
5670.92280 17.385 0.013
5671.75976 17.548 0.015
5675.72188 17.289 0.010
5675.76032 17.294 0.011
5675.79880 17.302 0.011
5675.85706 17.303 0.011
5675.91195 17.326 0.013
5676.68657 17.529 0.007
5676.72555 17.491 0.009
5676.76501 17.511 0.009
5676.80437 17.527 0.011
5676.86463 17.513 0.011
5676.91466 17.534 0.012
5677.71950 17.125 0.009
5677.76161 17.089 0.008
5677.80386 17.107 0.010
5677.86522 17.126 0.009
5677.90673 17.150 0.009
5679.68411 17.614 0.014
5679.72572 17.592 0.012
5679.77755 17.604 0.013
5679.81880 17.615 0.015
5679.87067 17.628 0.013
5679.90912 17.648 0.014
5680.67168 17.214 0.011
5680.71025 17.227 0.011
5680.74954 17.252 0.010
5680.79943 17.251 0.010
5680.85396 17.258 0.010
5680.89592 17.291 0.010
5681.66254 17.432 0.014
5681.70087 17.477 0.012
5681.73967 17.456 0.011
5681.79096 17.500 0.013
5681.84482 17.497 0.012
5681.88708 17.488 0.012
5681.92654 17.505 0.014
5682.68940 17.500 0.014
5682.73077 17.445 0.012
5682.77937 17.344 0.011
5682.83213 17.231 0.010
5682.85779 17.194 0.010
5682.86796 17.164 0.009
5682.91034 17.130 0.012
5683.66024 17.344 0.011
5683.71174 17.320 0.010
5683.79104 17.360 0.010
5683.83174 17.378 0.010
5683.89152 17.394 0.011
5683.93299 17.396 0.015
5684.69402 17.556 0.013
5684.74431 17.557 0.011
5684.79428 17.567 0.013
5684.86489 17.587 0.013
5684.90541 17.577 0.013
5685.65687 17.134 0.010
5685.78096 17.192 0.008
5685.81988 17.199 0.008
5685.87471 17.198 0.009
5685.91691 17.224 0.010
5686.67083 17.416 0.012
5686.73022 17.414 0.011
5686.78638 17.444 0.009
5686.83481 17.477 0.013
5686.87694 17.491 0.012
5686.91592 17.456 0.014
5687.67092 17.640 0.017
5687.71572 17.644 0.014
5687.76656 17.601 0.013
5687.81857 17.575 0.012
5688.83062 17.326 0.011
5688.88404 17.341 0.010
5689.67419 17.501 0.013
5689.73880 17.494 0.012
5689.78722 17.522 0.010
5689.82766 17.564 0.012
5690.65488 17.179 0.009
5690.70503 17.100 0.009
5690.76653 17.113 0.010
5690.80744 17.136 0.009
5690.86831 17.160 0.011
5691.61978 17.354 0.015
5691.68702 17.388 0.011
5691.74505 17.412 0.011
5691.78928 17.404 0.012
5691.83863 17.411 0.012
5691.87739 17.445 0.012
5692.61098 17.584 0.021
5692.68205 17.604 0.014
5692.74136 17.630 0.014
5692.77911 17.616 0.014
5692.81964 17.619 0.015
5692.85768 17.600 0.013
5692.89605 17.613 0.015
5692.93585 17.543 0.020
5693.64649 17.229 0.012
5693.70597 17.228 0.009
5693.76515 17.247 0.009
5693.80298 17.258 0.009
5693.84167 17.268 0.009
5693.87957 17.287 0.011
5693.92143 17.272 0.013
5694.62410 17.477 0.014
5694.65856 17.462 0.013
5694.71128 17.473 0.013
5694.76569 17.512 0.013
5694.81179 17.514 0.012
5694.84972 17.523 0.013
5694.88731 17.516 0.014
5694.92475 17.514 0.016
5695.60975 17.560 0.020
5695.62840 17.577 0.018
5695.68109 17.505 0.014
5695.76263 17.356 0.011
5695.81265 17.271 0.010
5695.85156 17.162 0.008
5695.88934 17.147 0.009
5695.92693 17.083 0.010
5696.61735 17.292 0.013
5696.65850 17.291 0.012
5696.71531 17.337 0.012
5696.75467 17.344 0.011
5696.79649 17.355 0.011
5696.83949 17.365 0.012
5696.88137 17.424 0.014
5696.93737 17.353 0.018
5697.62665 17.525 0.015
5697.67405 17.582 0.014
5697.72165 17.592 0.015
5697.76057 17.576 0.015
5697.80398 17.579 0.014
5697.84160 17.578 0.013
5697.88625 17.597 0.015
5697.92700 17.569 0.017
5698.61933 17.120 0.015
5698.66709 17.163 0.013
5698.70750 17.162 0.014
5698.74741 17.186 0.014
5698.78595 17.200 0.014
5698.82861 17.213 0.013
5698.86646 17.247 0.014
5698.90800 17.264 0.020
5702.59562 17.501 0.020
5702.61894 17.505 0.020
5702.65543 17.491 0.022
5702.68890 17.506 0.021
5702.74392 17.501 0.022
5702.77487 17.527 0.017
5702.87216 17.544 0.018
5702.90897 17.578 0.028
5703.73145 17.101 0.013
5703.78134 17.086 0.013
5703.84851 17.120 0.015
5705.72497 17.590 0.014
5705.76732 17.620 0.016
5705.82064 17.625 0.014
5705.87231 17.640 0.018
5705.91782 17.634 0.022
5706.65863 17.218 0.011
5706.75515 17.260 0.013
5706.80720 17.281 0.015
5706.87276 17.244 0.014
5707.60326 17.494 0.013
5707.65054 17.454 0.011
5707.69778 17.513 0.013
5707.73595 17.465 0.013
5707.77630 17.465 0.011
5707.81597 17.477 0.011
5707.85512 17.501 0.015
5707.89713 17.526 0.016
5708.56912 17.573 0.021
5708.62149 17.556 0.017
5708.67784 17.526 0.013
5708.72711 17.391 0.011
5708.76786 17.314 0.012
5708.81677 17.188 0.010
5708.86208 17.130 0.012
5708.91469 17.094 0.016
5709.59615 17.302 0.011
5709.65123 17.302 0.008
5709.83273 17.453 0.010
5711.78176 17.193 0.012
5712.61228 17.436 0.012
5712.69596 17.441 0.011
5712.73570 17.458 0.010
5712.77833 17.446 0.011
5712.81813 17.461 0.013
5712.86093 17.510 0.016
5713.74255 17.596 0.011
5713.83250 17.527 0.012
5713.87300 17.428 0.015
5714.62880 17.244 0.010
5714.64247 17.280 0.010
5714.85716 17.356 0.014
5715.57520 17.510 0.014
5715.59207 17.495 0.013
5715.63279 17.494 0.011
5715.68563 17.493 0.011
5715.73211 17.488 0.011
5715.77802 17.528 0.011
5715.82191 17.533 0.013
5715.86164 17.564 0.015
5715.91814 17.554 0.019
5716.65264 17.136 0.010
5716.71705 17.109 0.009
5716.75727 17.096 0.009
5716.80101 17.128 0.010
5716.83994 17.161 0.011
5716.88041 17.174 0.011
5721.56127 17.613 0.015
5721.57523 17.626 0.013
5721.65075 17.501 0.013
5721.72749 17.367 0.011
5721.74193 17.355 0.011
5721.79260 17.301 0.010
5721.83169 17.180 0.012
5721.88363 17.120 0.013
5722.55866 17.342 0.011
5722.57200 17.324 0.010
5722.63147 17.346 0.010
5722.68634 17.340 0.011
5722.72799 17.341 0.010
5722.74210 17.357 0.010
5722.79129 17.367 0.011
5722.83277 17.393 0.012
